url,iden,name,msg,state,fix,description,suggestion,codeExamples,options,other
https://docs.astral.sh/ruff/rules/invalid-print-syntax/,F633,invalid-print-syntax,Use of <code>&gt;&gt;</code> is invalid with <code>print</code> function,Rule is stable,Automatic fix not available,"What it does#
Checks for print statements that use the >> syntax.
","Why is this bad?#
In Python 2, the print statement can be used with the >> syntax to
print to a file-like object. This print >> sys.stderr syntax is
deprecated in Python 3.
Instead, use the file keyword argument to the print function, the
sys.stderr.write function, or the logging module.
","----neg----:
from __future__ import print_function
import sys

print >> sys.stderr, ""Hello, world!""
----pos----:
print(""Hello, world!"", file=sys.stderr)
----other----:
Or:
import sys

sys.stderr.write(""Hello, world!\n"")

Or:
import logging

logging.error(""Hello, world!"")

",,"
<h1 id=""invalid-print-syntax-f633"">invalid-print-syntax (F633)<a class=""headerlink"" href=""#invalid-print-syntax-f633"" title=""Permanent link"">#</a></h1>
<p>Derived from the <strong>Pyflakes</strong> linter.</p>
<h2 id=""references"">References<a class=""headerlink"" href=""#references"" title=""Permanent link"">#</a></h2>
<ul>
<li><a href=""https://docs.python.org/3/library/functions.html#print"">Python documentation: <code>print</code></a></li>
</ul>
"
https://docs.astral.sh/ruff/rules/if-tuple/,F634,if-tuple,"If test is a tuple, which is always <code>True</code>",Rule is stable,Automatic fix not available,"What it does#
Checks for `if statements that use non-empty tuples as test conditions.
","Why is this bad?#
Non-empty tuples are always True, so an if statement with a non-empty
tuple as its test condition will always pass. This is likely a mistake.
","----neg----:
if (False,):
    print(""This will always run"")
----pos----:
if False:
    print(""This will never run"")
",,"
<h1 id=""if-tuple-f634"">if-tuple (F634)<a class=""headerlink"" href=""#if-tuple-f634"" title=""Permanent link"">#</a></h1>
<p>Derived from the <strong>Pyflakes</strong> linter.</p>
<h2 id=""references"">References<a class=""headerlink"" href=""#references"" title=""Permanent link"">#</a></h2>
<ul>
<li><a href=""https://docs.python.org/3/reference/compound_stmts.html#the-if-statement"">Python documentation: The <code>if</code> statement</a></li>
</ul>
"
https://docs.astral.sh/ruff/rules/break-outside-loop/,F701,break-outside-loop,<code>break</code> outside loop,Rule is stable,Automatic fix not available,"What it does#
Checks for break statements outside of loops.
","Why is this bad?#
The use of a break statement outside of a for or while loop will
raise a SyntaxError.
","def foo():
    break
",,"
<h1 id=""break-outside-loop-f701"">break-outside-loop (F701)<a class=""headerlink"" href=""#break-outside-loop-f701"" title=""Permanent link"">#</a></h1>
<p>Derived from the <strong>Pyflakes</strong> linter.</p>
<h2 id=""references"">References<a class=""headerlink"" href=""#references"" title=""Permanent link"">#</a></h2>
<ul>
<li><a href=""https://docs.python.org/3/reference/simple_stmts.html#the-break-statement"">Python documentation: <code>break</code></a></li>
</ul>
"
https://docs.astral.sh/ruff/rules/continue-outside-loop/,F702,continue-outside-loop,<code>continue</code> not properly in loop,Rule is stable,Automatic fix not available,"What it does#
Checks for continue statements outside of loops.
","Why is this bad?#
The use of a continue statement outside of a for or while loop will
raise a SyntaxError.
","def foo():
    continue  # SyntaxError
",,"
<h1 id=""continue-outside-loop-f702"">continue-outside-loop (F702)<a class=""headerlink"" href=""#continue-outside-loop-f702"" title=""Permanent link"">#</a></h1>
<p>Derived from the <strong>Pyflakes</strong> linter.</p>
<h2 id=""references"">References<a class=""headerlink"" href=""#references"" title=""Permanent link"">#</a></h2>
<ul>
<li><a href=""https://docs.python.org/3/reference/simple_stmts.html#the-continue-statement"">Python documentation: <code>continue</code></a></li>
</ul>
"
https://docs.astral.sh/ruff/rules/yield-outside-function/,F704,yield-outside-function,<code>{keyword}</code> statement outside of a function,Rule is stable,Automatic fix not available,"What it does#
Checks for yield, yield from, and await usages outside of functions.
","Why is this bad?#
The use of yield, yield from, or await outside of a function will
raise a SyntaxError.
As an exception, await is allowed at the top level of a Jupyter notebook
(see: autoawait).
","class Foo:
    yield 1
",,"
<h1 id=""yield-outside-function-f704"">yield-outside-function (F704)<a class=""headerlink"" href=""#yield-outside-function-f704"" title=""Permanent link"">#</a></h1>
<p>Derived from the <strong>Pyflakes</strong> linter.</p>
<h2 id=""references"">References<a class=""headerlink"" href=""#references"" title=""Permanent link"">#</a></h2>
<ul>
<li><a href=""https://docs.python.org/3/reference/simple_stmts.html#the-yield-statement"">Python documentation: <code>yield</code></a></li>
</ul>
"
https://docs.astral.sh/ruff/rules/return-outside-function/,F706,return-outside-function,<code>return</code> statement outside of a function/method,Rule is stable,Automatic fix not available,"What it does#
Checks for return statements outside of functions.
","Why is this bad?#
The use of a return statement outside of a function will raise a
SyntaxError.
","class Foo:
    return 1
",,"
<h1 id=""return-outside-function-f706"">return-outside-function (F706)<a class=""headerlink"" href=""#return-outside-function-f706"" title=""Permanent link"">#</a></h1>
<p>Derived from the <strong>Pyflakes</strong> linter.</p>
<h2 id=""references"">References<a class=""headerlink"" href=""#references"" title=""Permanent link"">#</a></h2>
<ul>
<li><a href=""https://docs.python.org/3/reference/simple_stmts.html#the-return-statement"">Python documentation: <code>return</code></a></li>
</ul>
"
https://docs.astral.sh/ruff/rules/default-except-not-last/,F707,default-except-not-last,An <code>except</code> block as not the last exception handler,Rule is stable,Automatic fix not available,"What it does#
Checks for except blocks that handle all exceptions, but are not the last
except block in a try statement.
","Why is this bad?#
When an exception is raised within a try block, the except blocks are
evaluated in order, and the first matching block is executed. If an except
block handles all exceptions, but isn't the last block, Python will raise a
SyntaxError, as the following blocks would never be executed.
","----neg----:
def reciprocal(n):
    try:
        reciprocal = 1 / n
    except:
        print(""An exception occurred."")
    except ZeroDivisionError:
        print(""Cannot divide by zero."")
    else:
        return reciprocal
----pos----:
def reciprocal(n):
    try:
        reciprocal = 1 / n
    except ZeroDivisionError:
        print(""Cannot divide by zero."")
    except:
        print(""An exception occurred."")
    else:
        return reciprocal
",,"
<h1 id=""default-except-not-last-f707"">default-except-not-last (F707)<a class=""headerlink"" href=""#default-except-not-last-f707"" title=""Permanent link"">#</a></h1>
<p>Derived from the <strong>Pyflakes</strong> linter.</p>
<h2 id=""references"">References<a class=""headerlink"" href=""#references"" title=""Permanent link"">#</a></h2>
<ul>
<li><a href=""https://docs.python.org/3/reference/compound_stmts.html#except-clause"">Python documentation: <code>except</code> clause</a></li>
</ul>
"
https://docs.astral.sh/ruff/rules/forward-annotation-syntax-error/,F722,forward-annotation-syntax-error,Syntax error in forward annotation: <code>{body}</code>,Rule is stable,Automatic fix not available,"What it does#
Checks for forward annotations that include invalid syntax.
","Why is this bad?#
In Python, type annotations can be quoted as strings literals to enable
references to types that have not yet been defined, known as ""forward
references"".
However, these quoted annotations must be valid Python expressions. The use
of invalid syntax in a quoted annotation won't raise a SyntaxError, but
will instead raise an error when type checking is performed.
","def foo() -> ""/"":
    ...
",,"
<h1 id=""forward-annotation-syntax-error-f722"">forward-annotation-syntax-error (F722)<a class=""headerlink"" href=""#forward-annotation-syntax-error-f722"" title=""Permanent link"">#</a></h1>
<p>Derived from the <strong>Pyflakes</strong> linter.</p>
<h2 id=""references"">References<a class=""headerlink"" href=""#references"" title=""Permanent link"">#</a></h2>
<ul>
<li><a href=""https://www.python.org/dev/peps/pep-0563/"">PEP 563</a></li>
</ul>
"
https://docs.astral.sh/ruff/rules/redefined-while-unused/,F811,redefined-while-unused,Redefinition of unused <code>{name}</code> from {row},Rule is stable,Automatic fix available,"What it does#
Checks for variable definitions that redefine (or ""shadow"") unused
variables.
","Why is this bad?#
Redefinitions of unused names are unnecessary and often indicative of a
mistake.
","----neg----:
import foo
import bar
import foo  # Redefinition of unused `foo` from line 1
----pos----:
import foo
import bar
",,"
<h1 id=""redefined-while-unused-f811"">redefined-while-unused (F811)<a class=""headerlink"" href=""#redefined-while-unused-f811"" title=""Permanent link"">#</a></h1>
<p>Derived from the <strong>Pyflakes</strong> linter.</p>
<p>Fix is sometimes available.</p>
"
https://docs.astral.sh/ruff/rules/undefined-name/,F821,undefined-name,Undefined name <code>{name}</code>,Rule is stable,Automatic fix not available,"What it does#
Checks for uses of undefined names.
","Why is this bad?#
An undefined name is likely to raise NameError at runtime.
","----neg----:
def double():
    return n * 2  # raises `NameError` if `n` is undefined when `double` is called
----pos----:
def double(n):
    return n * 2
",,"
<h1 id=""undefined-name-f821"">undefined-name (F821)<a class=""headerlink"" href=""#undefined-name-f821"" title=""Permanent link"">#</a></h1>
<p>Derived from the <strong>Pyflakes</strong> linter.</p>
<h2 id=""references"">References<a class=""headerlink"" href=""#references"" title=""Permanent link"">#</a></h2>
<ul>
<li><a href=""https://docs.python.org/3/reference/executionmodel.html#naming-and-binding"">Python documentation: Naming and binding</a></li>
</ul>
"
https://docs.astral.sh/ruff/rules/undefined-export/,F822,undefined-export,Undefined name <code>{name}</code> in <code>__all__</code>,Rule is stable,Automatic fix not available,"What it does#
Checks for undefined names in __all__.
","Why is this bad?#
In Python, the __all__ variable is used to define the names that are
exported when a module is imported as a wildcard (e.g.,
from foo import *). The names in __all__ must be defined in the module,
but are included as strings.
Including an undefined name in __all__ is likely to raise NameError at
runtime, when the module is imported.
","----neg----:
from foo import bar


__all__ = [""bar"", ""baz""]  # undefined name `baz` in `__all__`
----pos----:
from foo import bar, baz


__all__ = [""bar"", ""baz""]
",,"
<h1 id=""undefined-export-f822"">undefined-export (F822)<a class=""headerlink"" href=""#undefined-export-f822"" title=""Permanent link"">#</a></h1>
<p>Derived from the <strong>Pyflakes</strong> linter.</p>
<h2 id=""references"">References<a class=""headerlink"" href=""#references"" title=""Permanent link"">#</a></h2>
<ul>
<li><a href=""https://docs.python.org/3/tutorial/modules.html#importing-from-a-package"">Python documentation: <code>__all__</code></a></li>
</ul>
"
